loan_id,company_name,hq_country,asset_description,asset_value,asset_owner,loan_value,loan_currency
L055684,Elmsworth Engineering,Ireland,Limerick Assembly Line Facility,1115118,Elmsworth Engineering,780493,EUR
L055685,Bellweather Retail Group,Luxembourg,Esch-sur-Alzette Regional Headquarters,1968780,Bellweather Retail Group,3132117,CAD
L055686,Everholt Supply Co,Finland,Turku Cold Storage Depot,1473853,Everholt Supply Co,1621931,EUR
L055687,Fenwick Works,Japan,Osaka Processing Plant,1150957,Fenwick Works,1363769,JPY
L055688,Windrose Pharma,Spain,Zaragoza Processing Plant,340842,Windrose Pharma,332300,EUR
L055689,Aldergate Industries,Austria,Salzburg Processing Plant,732365,Vireo Holdings GmbH,820240,CAD
L055690,Solaris Foods,Netherlands,Rotterdam Office Campus,180552,Solaris (Eindhoven) Ltd,201712,EUR
L055691,Amberfield Timber Ltd,Sweden,Gothenburg Assembly Line Facility,855652,Amberfield Timber Ltd,575682,SEK
L055692,Everholt Textiles,Netherlands,Tilburg Processing Plant,643184,Everholt Textiles,592118,EUR
L055693,Fenwick Works,Japan,Fukuoka Warehouse,1582918,Fenwick Works,2108448,JPY
L055694,Vantage Pharma,Canada,Calgary Storage Facility,482991,Vantage (Calgary) Ltd,820227,CAD
L055695,Ravensworth Engineering,Sweden,Gothenburg Distribution Centre,387082,Ravensworth Engineering,608936,SEK
L055696,Zenbridge Pharma,Portugal,Coimbra Warehouse,212098,Zenbridge Pharma,165921,EUR
L055697,Ashcombe Foods,Netherlands,Rotterdam Manufacturing Plant,225209,Ashcombe Foods,292769,EUR
L055698,Briarwood Timber Ltd,Ireland,Galway Regional Headquarters,462744,Briarwood Timber Ltd,439305,EUR
L055699,Oakhaven Construction,Canada,Calgary Assembly Line Facility,588216,Oakhaven (Vancouver) Ltd,878206,CAD
L055700,Bellweather Pharma,Portugal,Porto Manufacturing Plant,288274,Norwich Holdings SA,388734,EUR
L055701,Underhill Holdings,Portugal,Porto Processing Plant,1738364,Underhill (Braga) Ltd,2632249,EUR
L055702,Tanglewood Auto Parts,Italy,Bologna Regional Headquarters,455679,Tanglewood Auto Parts,295457,EUR
L055703,Granwell Works,Belgium,Ghent Assembly Line Facility,2306406,Granwell Works,3064619,EUR
L055704,Juniper Supply Co,Japan,Fukuoka Processing Plant,923927,Juniper Supply Co,2757305,JPY
L055705,Amberfield Timber Ltd,Sweden,Uppsala Warehouse,666463,Norwich Holdings SA,428559,SEK
L055706,Redshaw Materials,Belgium,Liege Regional Headquarters,189516,Redshaw Materials,274247,EUR
L055707,Oakhaven Construction,Canada,Calgary Assembly Line Facility,588216,Oakhaven Construction,821117,CAD
L055708,Norwich Pharma,Luxembourg,Differdange Freight Hub,292884,Norwich Pharma,520172,EUR
L055709,Heathcote Logistics,Finland,Turku Cold Storage Depot,2241575,Heathcote Logistics,270739,SEK
L055710,Halbrook Supply Co,United States,Ohio Office Campus,591842,Halbrook (Ohio) Ltd,653939,USD
L055711,Elmsworth Engineering,Ireland,Cork Regional Headquarters,646436,Elmsworth Engineering,2184952,EUR
L055712,Quillon Works,Austria,Graz Warehouse,746671,Quillon Works,1055671,EUR
L055713,Redshaw Retail Group,United Kingdom,Bristol Warehouse,1122969,Redshaw Retail Group,1654735,GBP
L055714,Solaris Timber Ltd,Finland,Espoo Cold Storage Depot,676431,Solaris Timber Ltd,3352051,EUR
L055715,Kingswell Manufacturing,Switzerland,Lucerne Warehouse,1768047,Kingswell Manufacturing,2808606,CHF
L055716,Zenbridge Pharma,Portugal,Porto Distribution Centre,265640,Zenbridge Pharma,462852,EUR
L055717,Rathmore Agritech,United States,Austin Distribution Centre,615819,Rathmore Agritech,664087,USD
L055718,Pinehurst Logistics,Spain,Bilbao Office Campus,227168,Pinehurst Logistics,324901,EUR
L055719,Westfold Works,Spain,Zaragoza Office Campus,971390,Cascade Holdings GmbH,940650,EUR
L055720,Cascade Agritech,United Kingdom,Aberdeen Assembly Line Facility,152970,Cascade Agritech,256836,GBP
L055721,Ashcombe Materials,Ireland,Cork Freight Hub,710739,Ashcombe Materials,2994506,EUR
L055722,Copperfield Timber Ltd,Italy,Verona Office Campus,345966,Copperfield Timber Ltd,287395,EUR
L055723,Halbrook Logistics,Japan,Osaka Freight Hub,1203839,Halbrook (Fukuoka) Ltd,1077345,JPY
L055724,Grayling Textiles,Finland,Tampere Processing Plant,1440729,Grayling Textiles,1702703,EUR
L055725,Norwich Pharma,Luxembourg,Esch-sur-Alzette Manufacturing Plant,843830,Norwich Pharma,2266450,EUR
L055726,Amberfield Timber Ltd,Sweden,Malmo Storage Facility,236185,Norwich Holdings SA,326768,SEK
L055727,Kestrel Materials,Italy,Turin Office Campus,193412,Larkspur Holdings GmbH,342196,EUR
L055728,Elmsworth Logistics,Poland,Krakow Assembly Line Facility,728336,Elmsworth Logistics,46466,PLN
L055729,Ravensworth Logistics,Germany,Essen Distribution Centre,2253646,Ravensworth (Stuttgart) Ltd,1606859,EUR
L055730,Brightwell Industries,Belgium,Ghent Office Campus,463355,Grayling Holdings Inc,350001,EUR
L055731,Larkspur Construction,Netherlands,Utrecht Regional Headquarters,1931775,Larkspur Construction,3163864,EUR
L055732,Hawksmoor Supply Co,Ireland,Waterford Storage Facility,151470,Hawksmoor Supply Co,199458,EUR
L055733,Everholt Textiles,Netherlands,Eindhoven Assembly Line Facility,447763,Everholt Textiles,776533,USD
L055734,Underhill Retail Group,Spain,Seville Distribution Centre,238396,Underhill Retail Group,282352,EUR
L055735,Pinehurst Logistics,Spain,Valencia Manufacturing Plant,743745,Pinehurst Logistics,1094358,EUR
L055736,Everholt Supply Co,Finland,Espoo Storage Facility,159624,Everholt Supply Co,228690,EUR
L055737,Thornbury Textiles,Ireland,Cork Storage Facility,243643,Thornbury Textiles,401246,EUR
L055738,Brightwell Timber Ltd,France,Marseille Regional Headquarters,2147061,Brightwell Timber Ltd,1667719,EUR
L055739,Kingswell Supply Co,Finland,Turku Manufacturing Plant,318548,Kingswell (Espoo) Ltd,277361,EUR
L055740,Granwell Works,Belgium,Liege Manufacturing Plant,250166,Granwell Works,170704,EUR
L055741,Amberfield Timber Ltd,Sweden,Gothenburg Manufacturing Plant,1640349,Norwich Holdings SA,1218418,SEK
L055742,Grayling Textiles,Finland,Espoo Distribution Centre,204276,Grayling Textiles,316546,EUR
L055743,Elmsworth Logistics,Poland,Krakow Assembly Line Facility,728336,Elmsworth Logistics,35104,PLN
L055744,Foxglove Timber Ltd,France,Nantes Processing Plant,274356,Foxglove (Lyon) Ltd,377547,EUR
L055745,Pinehurst Logistics,Spain,Bilbao Office Campus,227168,Pinehurst Logistics,169394,EUR
L055746,Greystone Timber Ltd,Canada,Vancouver Warehouse,735698,Greystone (Calgary) Ltd,1121344,CAD
L055747,Vireo Manufacturing,Germany,Bremen Regional Headquarters,883428,Vireo Manufacturing,1371571,EUR
L055748,Hawksmoor Materials,Netherlands,Rotterdam Warehouse,292899,Hawksmoor (Tilburg) Ltd,393983,EUR
L055749,Foxglove Timber Ltd,France,Nantes Processing Plant,274356,Foxglove Timber Ltd,332631,EUR
L055750,Nordholt Textiles,United Kingdom,Leeds Freight Hub,860167,Nordholt Textiles,981227,GBP
L055751,Everholt Textiles,Netherlands,Rotterdam Distribution Centre,2333715,Everholt Textiles,3581012,EUR
L055752,Elmsworth Logistics,Poland,Krakow Assembly Line Facility,728336,Elmsworth Logistics,583773,PLN
L055753,Ashcombe Materials,Ireland,Galway Manufacturing Plant,280957,Ashcombe (Limerick) Ltd,221091,EUR
L055754,Ivyridge Industries,Portugal,Porto Distribution Centre,207679,Zenbridge Holdings Inc,274443,EUR
L055755,Quillon Works,Austria,Graz Warehouse,746671,Quillon (Salzburg) Ltd,915518,EUR
L055756,Sundale Agritech,Italy,Bologna Assembly Line Facility,1576737,Sundale (Verona) Ltd,1113004,EUR
L055757,Quillon Works,Austria,Graz Warehouse,746671,Quillon Works,1102566,EUR
L055758,Redshaw Retail Group,United Kingdom,Bristol Warehouse,1122969,Redshaw Retail Group,1942465,GBP
L055759,Grayling Textiles,Finland,Turku Manufacturing Plant,773154,Grayling Textiles,1322353,EUR
L055760,Sundale Foods,Germany,Bremen Regional Headquarters,190856,Sundale (Bremen) Ltd,212254,EUR
L055761,Ashcombe Materials,Ireland,Limerick Distribution Centre,1533438,Ashcombe (Limerick) Ltd,1335764,EUR
L055762,Granwell Works,Belgium,Ghent Assembly Line Facility,2306406,Granwell Works,2023050,EUR
L055763,Elmsworth Logistics,Poland,Poznan Distribution Centre,349691,Elmsworth Logistics,543029,PLN
L055764,Heathcote Logistics,Finland,Espoo Office Campus,798491,Heathcote Logistics,1149880,EUR
L055765,Pinehurst Logistics,Spain,Valencia Manufacturing Plant,743745,Pinehurst Logistics,461512,EUR
L055766,Corvain Engineering,France,Marseille Manufacturing Plant,373559,Corvain Engineering,520525,EUR
L055767,Westfold Works,Spain,Seville Freight Hub,677827,Westfold Works,24856,EUR
L055768,Ravensworth Engineering,Sweden,Malmo Distribution Centre,366567,Ravensworth Engineering,588843,SEK
L055769,Caldermill Manufacturing,Finland,Turku Distribution Centre,2185544,Caldermill Manufacturing,3171543,EUR
L055770,Westfold Works,Spain,Seville Freight Hub,677827,Cascade Holdings GmbH,958787,EUR
L055771,Caldermill Manufacturing,Finland,Espoo Cold Storage Depot,1233736,Caldermill Manufacturing,1477188,EUR
L055772,Pemberton Pharma,Luxembourg,Differdange Warehouse,1723339,Pemberton (Esch-sur-Alzette) Ltd,3053641,EUR
L055773,Grayling Foods,Switzerland,Basel Assembly Line Facility,834843,Grayling Foods,1364575,CHF
L055774,Marlowe Retail Group,United States,Tacoma Regional Headquarters,166011,Marlowe (Austin) Ltd,7197,USD
L055775,Vireo Manufacturing,Germany,Essen Storage Facility,1737852,Vireo Manufacturing,2837814,EUR
L055776,Corvain Engineering,France,Marseille Manufacturing Plant,373559,Corvain Engineering,258051,EUR
L055777,Elmsworth Logistics,Poland,Wroclaw Office Campus,234199,Elmsworth Logistics,251069,PLN
L055778,Copperfield Construction,Germany,Stuttgart Regional Headquarters,723912,Copperfield Construction,746270,PLN
L055779,Grayling Textiles,Finland,Espoo Distribution Centre,204276,Grayling Textiles,208744,EUR
L055780,Silverlake Textiles,United Kingdom,Cardiff Office Campus,1517540,Silverlake (Glasgow) Ltd,2730794,SEK
L055781,Windrose Pharma,Spain,Seville Processing Plant,1789833,Windrose Pharma,1921021,EUR
L055782,Hawksmoor Materials,Netherlands,Rotterdam Warehouse,292899,Hawksmoor Materials,1023565,EUR
L055783,Nordholt Textiles,United Kingdom,Aberdeen Distribution Centre,163698,Nordholt Textiles,217494,GBP
L055784,Millbrook Timber Ltd,Canada,Winnipeg Regional Headquarters,425208,Millbrook Timber Ltd,448686,CAD
L055785,Granwell Works,Belgium,Ghent Assembly Line Facility,2306406,Granwell Works,2977840,EUR
L055786,Grayling Textiles,Finland,Espoo Distribution Centre,204276,Grayling Textiles,355311,EUR
L055787,Everholt Supply Co,Finland,Turku Cold Storage Depot,1473853,Everholt Supply Co,2065888,USD
L055788,Thornbury Textiles,Ireland,Cork Storage Facility,243643,Thornbury Textiles,24643,EUR
L055789,Hawksmoor Supply Co,Ireland,Limerick Distribution Centre,171020,Hawksmoor Supply Co,205077,EUR
L055790,Yarrow Auto Parts,Germany,Bremen Assembly Line Facility,793292,Yarrow Auto Parts,761728,EUR
L055791,Zenbridge Pharma,Portugal,Braga Manufacturing Plant,1709159,Zenbridge Pharma,3044886,CHF
L055792,Marlowe Retail Group,United States,Tacoma Regional Headquarters,166011,Marlowe (Austin) Ltd,177330,USD
L055793,Vireo Manufacturing,Germany,Stuttgart Cold Storage Depot,413955,Vireo Manufacturing,250506,JPY
L055794,Pinehurst Logistics,Spain,Bilbao Office Campus,227168,Pinehurst Logistics,790892,EUR
L055795,Pemberton Engineering,Sweden,Gothenburg Manufacturing Plant,1642477,Pemberton Engineering,2375645,SEK
L055796,Ravensworth Logistics,Germany,Leipzig Manufacturing Plant,1848831,Ravensworth Logistics,2251903,EUR
L055797,Granwell Works,Belgium,Ghent Assembly Line Facility,2306406,Granwell Works,2722078,EUR
L055798,Redshaw Materials,Belgium,Ghent Storage Facility,158136,Brightwell Holdings Inc,166132,EUR
L055799,Ironwood Industries,Germany,Leipzig Distribution Centre,386848,Ironwood (Essen) Ltd,323642,USD
L055800,Vantage Pharma,Canada,Vancouver Processing Plant,640788,Vantage Pharma,790530,CAD
L055801,Norwich Engineering,Portugal,Coimbra Assembly Line Facility,1732981,Norwich Engineering,1396782,EUR
L055802,Ironwood Manufacturing,Sweden,Malmo Regional Headquarters,2151527,Ironwood Manufacturing,3019797,SEK
L055803,Granwell Textiles,United Kingdom,Glasgow Storage Facility,2007281,Granwell Textiles,5360278,GBP
L055804,Elmsworth Engineering,Ireland,Limerick Assembly Line Facility,1115118,Elmsworth Engineering,1242842,EUR
L055805,Kestrel Materials,Italy,Bologna Freight Hub,648799,Larkspur Holdings GmbH,1025734,EUR
L055806,Ravensworth Engineering,Sweden,Malmo Distribution Centre,366567,Ravensworth Engineering,568261,SEK
L055807,Fenwick Manufacturing,Spain,Zaragoza Regional Headquarters,466335,Fenwick Manufacturing,456029,EUR
L055808,Corvain Engineering,France,Marseille Manufacturing Plant,373559,Corvain Engineering,432498,EUR
L055809,Briarwood Holdings,Poland,Poznan Freight Hub,162083,Briarwood Holdings,244573,PLN
L055810,Westfold Works,Spain,Zaragoza Office Campus,971390,Westfold Works,11510,CHF
L055811,Millbrook Construction,France,Lyon Regional Headquarters,1354666,Millbrook Construction,4844962,EUR
L055812,Duskwood Logistics,Belgium,Liege Regional Headquarters,1809340,Ashcombe Holdings Inc,2273028,EUR
L055813,Redshaw Retail Group,United Kingdom,Aberdeen Distribution Centre,538261,Redshaw Retail Group,844776,GBP
L055814,Norwich Pharma,Luxembourg,Differdange Freight Hub,292884,Norwich Pharma,367103,EUR
L055815,Greystone Auto Parts,France,Nantes Assembly Line Facility,637460,Greystone Auto Parts,740184,CHF
L055816,Halbrook Supply Co,United States,Tacoma Distribution Centre,235139,Halbrook (Ohio) Ltd,387928,USD
L055817,Ironwood Industries,Germany,Stuttgart Freight Hub,2250663,Ironwood Industries,1712071,EUR
L055818,Bellweather Pharma,Portugal,Braga Regional Headquarters,156515,Bellweather Pharma,167168,EUR
L055819,Foxglove Construction,Canada,Vancouver Storage Facility,360759,Greystone Holdings Inc,9419,CAD
L055820,Tanglewood Logistics,Austria,Salzburg Regional Headquarters,296579,Oakhaven Holdings SA,336357,EUR
L055821,Quillon Logistics,Italy,Bologna Distribution Centre,1004285,Quillon Logistics,5176,EUR
L055822,Larkspur Construction,Netherlands,Tilburg Warehouse,2352375,Larkspur Construction,4193067,EUR
L055823,Tanglewood Auto Parts,Italy,Bologna Regional Headquarters,455679,Tanglewood (Genoa) Ltd,356781,EUR
L055824,Underhill Holdings,Portugal,Coimbra Distribution Centre,1937428,Underhill (Braga) Ltd,2735487,EUR
L055825,Ivyridge Industries,Portugal,Porto Distribution Centre,207679,Zenbridge Holdings Inc,315539,EUR
L055826,Tanglewood Logistics,Austria,Graz Regional Headquarters,489536,Tanglewood (Linz) Ltd,789501,EUR
L055827,Amberfield Timber Ltd,Sweden,Uppsala Warehouse,666463,Norwich Holdings SA,1135248,CAD
L055828,Heathcote Auto Parts,Switzerland,Lucerne Processing Plant,662805,Heathcote Auto Parts,854566,CHF
L055829,Redshaw Retail Group,United Kingdom,Cardiff Warehouse,758899,Redshaw Retail Group,3575297,GBP
L055830,Pinehurst Logistics,Spain,Zaragoza Assembly Line Facility,651077,Pinehurst Logistics,2472991,EUR
L055831,Windrose Pharma,Spain,Seville Processing Plant,1789833,Windrose Pharma,2239181,EUR
L055832,Pinehurst Retail Group,Japan,Fukuoka Freight Hub,347548,Pinehurst Retail Group,282082,JPY
L055833,Marlowe Retail Group,United States,Charlotte Processing Plant,2017158,Marlowe Retail Group,3458186,USD
L055834,Solaris Foods,Netherlands,Eindhoven Distribution Centre,2441528,Solaris Foods,3661346,EUR
L055835,Duskwood Auto Parts,France,Toulouse Processing Plant,798787,Duskwood Auto Parts,1010486,EUR
L055836,Solaris Timber Ltd,Finland,Turku Cold Storage Depot,570807,Solaris Timber Ltd,437822,EUR
L055837,Pinehurst Logistics,Spain,Valencia Manufacturing Plant,743745,Pinehurst Logistics,765833,EUR
L055838,Vantage Pharma,Canada,Vancouver Processing Plant,640788,Vantage (Calgary) Ltd,670043,CAD
L055839,Norwich Pharma,Luxembourg,Differdange Freight Hub,292884,Norwich Pharma,405822,EUR
L055840,Duskwood Auto Parts,France,Nantes Processing Plant,357708,Duskwood Auto Parts,621682,EUR
L055841,Underhill Holdings,Portugal,Coimbra Distribution Centre,1937428,Underhill (Braga) Ltd,1949652,EUR
L055842,Bellweather Pharma,Portugal,Porto Manufacturing Plant,288274,Bellweather Pharma,266728,EUR
L055843,Duskwood Logistics,Belgium,Ghent Distribution Centre,293485,Ashcombe Holdings Inc,184067,EUR
L055844,Caldermill Manufacturing,Finland,Espoo Cold Storage Depot,1233736,Caldermill (Turku) Ltd,1874995,EUR
L055845,Ashcombe Materials,Ireland,Galway Manufacturing Plant,280957,Ashcombe (Limerick) Ltd,324050,EUR
L055846,Everholt Textiles,Netherlands,Rotterdam Distribution Centre,2333715,Everholt Textiles,15447,USD
L055847,Amberfield Timber Ltd,Sweden,Malmo Storage Facility,236185,Amberfield Timber Ltd,176566,SEK
L055848,Brightwell Industries,Belgium,Liege Assembly Line Facility,726540,Brightwell Industries,606733,EUR
L055849,Fenwick Works,Japan,Nagoya Storage Facility,1015676,Ironwood Holdings SA,1354783,CHF
L055850,Silverlake Materials,Belgium,Liege Warehouse,164686,Silverlake Materials,208973,EUR
L055851,Larkspur Agritech,Ireland,Galway Cold Storage Depot,616745,Larkspur Agritech,883595,EUR
L055852,Brightwell Industries,Belgium,Liege Assembly Line Facility,726540,Brightwell (Liege) Ltd,1224845,EUR
L055853,Sundale Foods,Germany,Bremen Regional Headquarters,190856,Sundale (Bremen) Ltd,259442,EUR
L055854,Hawksmoor Materials,Netherlands,Utrecht Storage Facility,854443,Hawksmoor Materials,1255826,CHF
L055855,Zenbridge Pharma,Portugal,Coimbra Warehouse,212098,Zenbridge Pharma,329665,EUR
L055856,Ravensworth Engineering,Sweden,Gothenburg Distribution Centre,387082,Ravensworth (Malmo) Ltd,332722,SEK
L055857,Yarrow Auto Parts,Germany,Stuttgart Freight Hub,675069,Yarrow Auto Parts,485602,EUR
L055858,Granwell Works,Belgium,Ghent Assembly Line Facility,2306406,Granwell Works,2586300,EUR
L055859,Windrose Agritech,Portugal,Porto Manufacturing Plant,581937,Windrose Agritech,507604,EUR
L055860,Amberfield Timber Ltd,Sweden,Malmo Storage Facility,236185,Amberfield Timber Ltd,393906,SEK
L055861,Elmsworth Engineering,Ireland,Cork Regional Headquarters,646436,Elmsworth Engineering,675911,EUR
L055862,Zenbridge Pharma,Portugal,Coimbra Warehouse,212098,Zenbridge Pharma,978232,EUR
L055863,Thornbury Construction,Poland,Poznan Regional Headquarters,256496,Thornbury (Krakow) Ltd,444159,PLN
L055864,Caldermill Manufacturing,Finland,Turku Distribution Centre,2185544,Caldermill (Turku) Ltd,1325708,SEK
